date,review,rating,isEdited,title,userName,developerResponse,,,,,,,,,,,1,too many ads!!,NeganHere,9/23/2023 4:58,"{'id': 39105551, 'body': 'Hi,\nThank you for your review.\nWe are sorry to hear that you are unable to use the App at this time. Please, reach out to our support team with the details of the issue at support.galleryvaultios@zipoapps.com  for further assistance.\nThank you!', 'modified': '2023-09-24T19:37:28Z'}",I tried opening the app and it goes to a blank page. It‚??s not opening. Can you assist,3,App not working,Nicksnamesssss,6/14/2021 23:03,So far so good one of the best,AdunNas,Rating,developerResponce
26-Dec-23,"Suggestion add a option to open a external video player to your app so I can
                            use xplayer to watch videos on instead of using your default one.",5,,,Thunder,,,,,,,,,,,,,,,,,,,,,,,,,
6-Apr-24,In one word ??? fantastic,5,,,Aman Kumar,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-24,Nice app i hope there is no ads to be troubled by,5,,,Humayra Vawda,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jun-21,"Worst app!! I've hidden some of the pics in this private folder,, after
                            certain period hidden files are deleted automatically. Don't know how to reset my pics..
                            Support team please do the needful",1,,,Prakash Vel,,,,,,,,,,,,,,,,,,,,,,,,,
23-Nov-23,"""Zte blade A30."" On my phone, this app can be moved to the sd card, but in
                            the app's info', I don't have the optionsl of moving it.",3,,,Perow Gourlay,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-24,"Small size, esay to access, good app",5,,,Prosenjit Misra,,,,,,,,,,,,,,,,,,,,,,,,,
24-Apr-24,yeah ! this is Very fantastic application,5,,,Naveen Shaiju,,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep-21,"Under NORMAL CIRCUMSTANCE I would say that the secutiy for the hidden locked
                            files is adequate, but my STALKER still managed to get in and permanently destroyed/ deleted
                            a couple of thousand photos. VERY DISSAPOINTING GOOGLE. I HAD EXPECTED BETTER FROM YOU.
                        ",2,,,Sullenberger Shannon,,,,,,,,,,,,,,,,,,,,,,,,,
28-Feb-23,"can't see any photos. useless app. edit: i think large file problem. but
                            other gallery apps were working fine. after clearing large files... working now... thanks
                            for help",4,,,SUROJIT SANPUI,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jul-22,"I downloaded it few years ago then maybe for some technical issues I lost
                            most of photos and videos I don't know why that happened then I uninstalled the app and
                            thought I lost them all thn after 2 months I downloaded it again bcoz no other app could
                            give me satisfaction as this...and now I'm fear if I loose all them again ?•∫ although I
                            activated the uninstall protection to prevent all my files from loosen ... still I'm
                            tensed?•∫",5,,,kumkum bhandary,,,,,,,,,,,,,,,,,,,,,,,,,
2-Sep-22,"It's easy to use and no more searching all around with different apps for
                            missing pictures as in many pre-installled apps. It's my Magic Genie.",5,,,Elbert Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
1-Aug-21,"Had a couple photos locked/hidden. Now I wanted to unlock them and the app
                            keeps crushing. Seemingly doesn't effect other apps with moving pictures to different
                            directories.",2,,,Spadey Bugadunusa,,,,,,,,,,,,,,,,,,,,,,,,,
24-Oct-21,"Best app to hide your pics!! For example... just like I'm an BTS ARMY and a
                            BLACKPINK BLINK so, i make videos on BTS and BLACKPINK and i need so many their pics/video
                            clips so, i collect the pics/video clips, and save all the pics/vid clips in this app (in
                            private) i save them in private cuz, if i don't, all pics will be deleted if i delete them
                            from my mobile gallery so, this is the best app to hide pics/videos or save some pics/vids
                            that you can't save in your mobile gallery 5‚??‚??‚??‚??‚?????",5,,,Opu Tanjina,,,,,,,,,,,,,,,,,,,,,,,,,
14-Mar-24,This app is very nice but ads problem,2,,,Sahil Markhand,,,,,,,,,,,,,,,,,,,,,,,,,
28-Oct-22,"1. Batch rename files, 2. Private vault: hide/unhide the actual photo name,
                            3. Private vault: showing photo size (resulation) in info (i) button...... Sorry I wasn't
                            clear enough on my last review. However thanks for your response.",4,,,Aminul Haque Ovy,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-24,It is very easy in use,5,,,Mohammad Shoaib,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-24,Lock file is not response the finger this is disappointed,5,,,Hammad Ameen,,,,,,,,,,,,,,,,,,,,,,,,,
12-Sep-21,"That seems to work great brilliant color sharp corners good for detailed
                            shots I would recommend trying a lot of accessory. The best part is the app actually does
                            what it says great job team Google",5,,,Scott First Sr,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-24,I use it bset. Folder in maste folder option required,5,,,Kashmala Wakil,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-23,"Exactly what I need. You can save, move, edit, permanently delete pictures.
                            I paid for the no ads and so far, I have no complaints. This app is a pleasure to use. Thank
                            you.",5,,,Char Williams,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,"Very good app, easy to use and and it is what I wanted and more...I get to
                            edit pictures with multiple filters. it's just a good App...I would happily recommend it ???
                        ",5,,,Banele Shezi,,,,,,,,,,,,,,,,,,,,,,,,,
1-Jun-21,"The app is just great i have been using it since 1 year but the only problem
                            i feel is there no way to back up your photos i had over 1500 useful photos in this app's
                            folder my phone went off one day and so are those photos i wish there was any way to get
                            them back :(",4,,,Yashwardhan Jha,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jan-22,"Seriously, the worst experience.... All my photos got lost, and my e-mails
                            have not been answered yet. Use the app on your own risk. Thanks!",1,,,Yuvraj Kumar,,,,,,,,,,,,,,,,,,,,,,,,,
18-Nov-21,"Terrible. It deleted a whole album of photos that I cannot recover again.
                            After locking the album, all pictures were gone from the app and internal memory. Really bad
                            system. Pls avoid this app ???",1,,,_Petramite46,,,,,,,,,,,,,,,,,,,,,,,,,
20-Feb-24,Easy to manage and use,5,,,Lenny Naziera,,,,,,,,,,,,,,,,,,,,,,,,,
23-Oct-22,"This app has many technical issues, please fix these bugs quickly. My all
                            data and files got removed automatically. What should i do now ? This app also does not have
                            the facility to backup data",2,,,Op Boyz,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-24,One of the Best app in google play store,5,,,TEHSIN QAISER,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-21,"Only have used for a couple of days so far, but I really like this app. Easy
                            to use and keeps everything organized and professional looking. Very slick. No issues
                            whatsoever.",5,,,JulesAA,,,,,,,,,,,,,,,,,,,,,,,,,
8-Dec-23,"I can't open this app after a updation The app Request permission to storage
                            Bt I can't seen no storage permission on setting it's only notification and camera
                            permission pls help",1,,,Jothika,,,,,,,,,,,,,,,,,,,,,,,,,
