source,review_id,review_date,review_description,rating,user_name,review_title,developer_response,developer_response_date,thumbs_up,laguage_code,country_code
App Store,eb183c04-45b1-48fc-bcb5-1de77f47a01e,2016-06-04 08:25:48,"I use Dropbox extensively, both mobile & desktop, but the May 23 iPad update causes the app to crash on launch. Disappointing.",2,JimCampbell,Most recent update a disaster,,,,en,us
App Store,2dce891e-4e90-4fbc-889b-f05456ea3d1b,2016-03-04 04:34:36,Latest update will not upload iPad . As it it is trying to upload not able delete file so makes my data unavailable via iPad useless,1,Andyplumber,Update won't load,,,,en,us
App Store,1078e11a-e8ed-4258-82fe-4cfe525ee28b,2014-08-27 10:49:04,"Great core functionality, but the UI is lacking and while the photo backup is good, playback of multimedia is ridiculously slow.",2,startsolo,Needs improvement,,,,en,us
App Store,575322f2-4111-4c9c-96a6-46cfb503f8f7,2015-05-07 06:13:03,The current version on my iPhone 6 IOS 8.3 crashes every time I open the app! This is not good enough and if it continues I'll be dropping it from my apps and telling all my friends to do likewise!,1,awram1340,"Crash, crash,crash",,,,en,us
App Store,a651af48-18b4-441c-a0dd-69f357423740,2014-11-19 21:36:40,When are you going to fix the iPad version of the software? It is completely useless. Crashes immediately upon opening.,1,JustinUK73,Crashes all the time,,,,en,us
App Store,f3df9f17-2b6e-4ca1-8bdc-f7771901f3c8,2014-10-16 09:29:14,Takes ages to load now on my iPhone 6 (iOS 8). Hangs on load and crashes a lot. Just unusable. Why am I paying money every month to not be unable to access my files.,1,nanjingjimmy,Crashes,,,,en,us
App Store,2d3ca3d6-f0fb-4d11-b2a2-757326c8eb18,2012-09-02 18:49:46,Quality App. Glad Dropbox didn't sell out to Apple :),5,Goodycoe,Love Dropbox,,,,en,us
App Store,798dc6ac-0ba2-4840-8158-32f1e94339d5,2014-07-28 16:05:26,"Cannot use since last update. Files appear to be downloading but never open. I cannot conduct my business now - the whole point of using Dropbox is now defunct.

Please fix as a matter of urgency!!!!!",1,Steveukrm,Steveukrm,,,,en,us
App Store,db7c0276-1dd5-4dfb-bd93-f0bcdc86b150,2014-06-05 15:42:01,Ever since the latest update I have not been able to access th Dropbox app on my phone. It just keeps crashing.,2,sooz80uk,Not working,,,,en,us
App Store,12627428-9c69-4f54-9024-7b51e9b07167,2013-12-02 00:04:01,Interface is bland and hard to read. Option to go full screen has been omitted - old version did the job and looked okay.. please fix this..,1,whatsthepointofanickname?,Dont update to latest version,,,,en,us
App Store,de4e10d7-e2e5-44a7-a38a-f7077982a882,2013-09-04 09:00:33,"Really helpful app, use it to link files between my iPad and mac. No need for USB pens or emailing stuff to myself like I used to!!",4,St st studio,Really useful,,,,en,us
App Store,ef44a2fb-dc77-4d9f-a1bf-472d5f4061b5,2013-05-08 06:16:50,"Can move files between folders, but cannot copy.
Can share large movie files i.e. via email (?) but cannot download.
I cant really understand those gaps.",1,Chessmans,Lacking basic features,,,,en,us
App Store,5548da5b-2ba0-45f8-b1c7-bb4ec544338e,2013-03-06 17:52:26,Since update. Constantly using location services even when app is closed. Killing battery,2,Sirfoxelot,Kills battery,,,,en,us
App Store,1bc522ca-0b52-47c0-b388-90c73d59c8c7,2012-12-31 08:42:55,"Fine for photos but doesn't seem to work for other stuff. Chm files, for instance, resolutely refuse to upload.",2,Lizardem,Doesn't work for all file types,,,,en,us
App Store,098d41bd-96d8-43d8-874a-065255dfa0ff,2012-05-05 08:23:50,"This app just works. Documents from pc, to iPad and iPhone = simple.",5,Jigga-man,Perfect,,,,en,us
App Store,0309a491-c221-45e8-8f98-3245e8a2395c,2012-06-16 14:15:08,"After Installing this version, I'm unable to use, pin number access problems and blank screen - needs an update ASAP, i've effectively uninstalled it by applying this update..",1,Durrs,This update makes Dropbox unusable,,,,en,us
App Store,6a45c6ed-8dbe-4d5c-a80e-91747642ac4f,2012-06-16 06:16:16,Can't use since last two updates.  Firstly it would simply crash and now it stays on PIN entry screen or goes to a black screen.  Can no linger access Dropbox from my iPhone 4s,1,Scott Osborn,Dropbox crashes,,,,en,us
App Store,d2f6db83-90e1-47c6-a512-b958efece542,2012-06-15 21:07:16,"Can't tell you if this upgrade is any good, every time I try to use it I get as far as the login screen then it crashes. HUGE mistake, sort it out soon as this is normally an awesome app that I use multiple times daily.",1,Wexten,No stars!!!,,,,en,us
App Store,ad9fb2e0-2a8c-44a3-9bc1-8371ef5697f6,2012-05-17 17:04:12,"No way to rename, move or create folders! But i can access files and upload them. So not too bad",2,Mikihd10,Needs improving,,,,en,us
App Store,4190cf89-cd6f-4659-a11a-30f54a13e2ec,2011-04-21 20:02:09,Brilliant App! Very useful! Couldn't ask for more!,5,Keen Banker,Awesome,,,,en,us
App Store,2d907137-f43c-4309-a814-d334fc31e943,2012-04-07 11:24:27,"Adding to existing folders seems to be a problem. Dont wish to create
new ones everytime upload..Disappointing, so uninstalling",2,hobophone,Ok But,,,,en,us
App Store,af9a8acc-866f-4df8-a858-cc77811354c1,2011-06-19 13:44:34,"Very slick software, makes life easier if not better",4,Bann d a,Slick,,,,en,us
App Store,6fc3696f-f897-4864-8d15-1f0edebd34fd,2010-02-09 20:06:09,"This is a fantastic app! Saves time, effort, and is incredibly convenient! Love it!",5,ronaynec,Superb,,,,en,us
App Store,adf66eb0-50de-423e-b869-4e557356c085,2010-11-02 09:39:25,:),4,TheMexicanWrestler,As an app developer I think personally this is one of the best utilise I have used !,,,,en,us
App Store,7763619d-23e2-4b4d-9241-7b0cf04b2a3a,2017-04-08 12:05:15,"Senior managers take note, your lazy developers who destroy your credentials forcing a login at the update. 

We don't all carry our password vaults around in our pockets. 

Please do more testing or warn in your update text.",1,Unearthly1,Dropbox updates always destructive,,,,en,us
App Store,61def0ec-08bd-400c-b9b7-70f75f7edc46,2016-12-15 17:54:11,When you can't be bothered to even say what an update is for and instead order your customers to visit your website ! One star from me and I hope everyone else you have peeeddd off,1,Jctoyou,Lazy!!,,,,en,us
App Store,3f5e5280-6ef9-4efa-af3e-ef4d6b79961a,2016-06-02 10:21:57,Gives you a lot of extra storage and it's free. Perfect,5,Elzziiiiiiiieeeeeee xxxx,Great,,,,en,us
App Store,da14caea-f13d-4c35-b60b-6a36985e2388,2016-10-02 08:32:50,"Easy to use, great for backing up photos. Just wish they gave more storage!!",4,krw2149,Good app,,,,en,us
App Store,d6d50e8c-7dd8-4f87-a2ba-bd52e6c5bd1b,2016-07-04 12:13:54,"Most disappointed, I can't use Adobe to edit anymore. I have to buy word. I don't want to. Don't upgrade unless you have to! 😁",2,Dogwednesday,New version forces you to buy Word,,,,en,us
App Store,a4a5f14b-8553-424f-81ca-0a8ebdd4fc68,2016-06-26 20:51:44,Does what you expect and takes up a frankly stupid amount of storage - and no way of clearing the cache!,3,jonfaec,It's Dropbox...,,,,en,us
App Store,062f359a-e77b-4065-897c-6bbb2272ee79,2015-08-04 09:01:47,You really can't go wrong with Dropbox!,5,EricTheBananaMan,Amazing app!,,,,en,us
App Store,a5b7dd43-f7bc-48da-88f4-dc46ef0854db,2014-03-14 05:12:04,Most usefull and effeicient app.. ever used..data can be maintained more properlly and sequencially,5,Ewan5Pry,Most effective,,,,en,us
App Store,ba22eef4-7470-4576-957a-972117de1911,2015-04-09 16:02:14,I've restarted my phone to refresh the memory and I have 1Gb of space to allow for broken blocks. Yet when I try to log into the app it crashes immediately.,1,Redblue52,Crashes on boot,,,,en,us
App Store,b4fcad11-4c66-4e4f-8b46-40162359cd11,2015-02-24 16:47:43,Can't load anything or upload or do anything til I re installed it... Now it's fine...,3,Sammmmmmmmyyyyy123456789,Doesn't upload,,,,en,us
App Store,0b7b26f7-d8d4-4f59-b7c1-7aa7cf3d1530,2014-11-20 12:42:00,Since airdrop rarely works I was looking for a way of sending video clips from iphone to iPad.  Unfortunately this fails constantly as its so slow I give up & use another app.,1,Fazersmart,Too slow to be useful,,,,en,us
App Store,381082c8-7a15-4b61-a75b-33891dcdf866,2014-09-19 12:20:23,"After the new update drop box opens and like seconds later shuts it self down ,
Can you sort it out please.",2,Mecca 3245,Problem with ios8  update,,,,en,us
App Store,de072958-897f-4c23-bb29-8003d31f584f,2014-08-23 13:18:58,"This is one of the most frustrating apps I have ever owned, it slows down my ipad and is difficult to play music and videos from it.",2,Hazza583,Slow as,,,,en,us
App Store,b5bd6cd1-0e92-43e5-818a-55497750ac2e,2014-06-16 18:44:48,Dropbox is a load of rubbish it's taken me 2 months just elete this game if you have got I to download two photos and I still have loads more to down load dont get this app and delete it if you have got it,1,MineMYcart808,Rubbish,,,,en,us
App Store,26673005-735b-44d0-a183-9d144b53146e,2013-01-07 23:08:32,Please add the option to share folders in the app,5,Nix0185,A good app,,,,en,us
App Store,7bcf975d-deeb-47d4-b7f8-0b47ca40b18e,2013-05-08 11:03:47,"I love dropbox and the app is quite good but why can't I choose in the file explorer which files I want to keep ""offline"" or even folder but I am instead forced to click and open a file and then star it for offline mode.
Why can I not clone a file?
Why can I not rename a file?
Why can I not share a folder in the app?

Fix the functionality gripes",2,germanjulian2,Dropbox is great but!,,,,en,us
App Store,73a520b6-7f8b-4fd7-88f6-549a81c4f820,2013-02-22 22:42:33,"Great app, really useful. Would be better if you could edit your documents but I've got cloud on for that.",3,Sooosee,Useful,,,,en,us
App Store,8e4eaa14-e895-44b8-8462-6a5c43d3264e,2013-02-17 15:32:11,"Up until the most recent update it was perfect. 

Now it keeps crashing when opening pdf's",2,Alex .p,Crashing,,,,en,us
App Store,72d53ab5-4c32-4bb9-9344-3f1ad8fd6116,2012-07-09 18:44:25,"I have tried a number of cloud storage progs and this by far the best.

I have stuff synced across 2 macs, 1 iPhone, 1 iPad and 1 Windoze pc.

Never had as much as a glitch. Been using it for 18 months now.

I am one very happy customer.",5,TerryReis,It just works,,,,en,us
App Store,0e391003-e352-4786-8048-9a8b6241dd9c,2012-09-18 07:28:43,"Facebook sharing and direct printing- nice.
Friend invites? Folder sharing? Where are these features.",4,AiSko,Good stuff,,,,en,us
App Store,194ec4fa-63dc-4086-837c-55abe4078ce3,2011-05-12 13:33:58,Fantastic app. One of the best and most used on my iPhone.,5,tristan3,Awesome,,,,en,us
App Store,e02cd281-17de-48c7-a256-ec7093bdd27b,2011-10-18 08:56:15,Still get poor quality images with this update. Even if I choose to upload at original quality.,1,benj_m,Poor quality images.,,,,en,us
App Store,00e48800-2072-494a-96da-2954c6ac7bc1,2013-12-09 04:08:55,Quick and simple to use ;),5, Dolby Aspire,Spot on!!!,,,,en,us
App Store,6b72f079-039a-4c17-9e50-1fb66104ae48,2010-07-25 08:30:46,I have reinstalled 5 times as I love the pc version. But here it crashes after trying to open even small files,1,Henriette88,Crashes constantly,,,,en,us
App Store,68b82830-6688-449e-aa63-bcd153a87ed9,2017-09-21 22:21:48,"The Files app integration in iOS 11 is awful. Opens in a stupid little window.

Worse still a huge bug that prevents any dropbox file from being inserted into a website.",1,Pagemakers,Terrible in iOS 11,,,,en,us
App Store,57a54a71-0639-4b37-8009-57b507be16bf,2016-06-12 14:44:22,Another person here annoyed at this update. Used Dropbox loads to transfer files to my phone for Instagram mainly and now you can't download it's a totally pointless app. Just lost yourself a user.,1,tomhorton,Useless now,,,,en,us
App Store,38dcb580-b4e9-4192-9958-220691ec8b1e,2015-10-07 05:02:51,Very frustrating needing access to data in Dropbox.  Unless this is sorted out soon I'd strongly recommend that users move to one of the other synchronisation services.,1,sethfromgb,Still won't complete update,,,,en,us
App Store,50b346b1-13bc-4659-9e7a-26a7196b60a3,2015-09-17 09:24:16,I uploaded loads of pics and vids on my iPhone 5s shut the app down and now it won't load up again it's just a white screen,2,Mlg84,Won't load up,,,,en,us
App Store,fb45a5fa-6caf-40ec-8d1e-562baa19132e,2014-12-31 05:49:02,"I'm still getting the dreaded white screen.... It works fine after install but as soon as I close the app it and try and reopen it, it crashes with the White screen",1,Tenchieryu,White screen crash,,,,en,us
App Store,f3bef7b9-5bd1-4305-9a1d-ff44a90bf558,2014-05-09 20:46:31,"After 6 months since release, Dropbox still does not support the latest Apple iWork suite, pages, keynote or numbers. How can an iOS release not support official Apple software?",1,Gaudiarchitect,Unable to view pages files,,,,en,us
App Store,bf507802-bf65-44da-a3a8-9b9c046a2fea,2014-04-11 18:43:23,"Last update broke photo uploading, latest update won't even let me get past the password screen. I am going to ditch dropbox totally and start using Box instead.",1,philwalters,What a load of crap !,,,,en,us
App Store,d78757ac-1d48-4c37-8e71-a0b28d704319,2014-03-28 14:50:05,"I cannot open the app properly. It shows the password screen, but it is completely inactive. I press on the numbers but nothing is happening. I am going to delete the app altogether.",1,ioanna.violet,Problem!,,,,en,us
App Store,05261340-8630-4525-8ce3-7233039c47ef,2010-09-27 05:09:15,"Think this app is great, a must for any iPad user",5,Highttdc,Excellent!,,,,en,us
App Store,8297364c-a7ce-44bd-b37b-cc57f746c70f,2013-11-28 00:54:25,Is there a way to cancel while it's uploading. This is soo irritating,3,Hashib,How to cancel uploading files on iPhone,,,,en,us
App Store,ca92886b-49dd-4f8c-8563-350c3a7ac5e4,2013-10-24 21:26:46,Great app but cache delete would be great instead of deleting and reinstalling all the time,3,monty1903,Needs cache delete,,,,en,us
App Store,7cf5d682-8bcd-4e22-bd61-897ddb47cab4,2013-09-20 09:49:39,Brilliant for iPhone pics and videos but why can't I upload videos on 3G? I have unlimited 3G that's MUCH faster than my home wifi :(,1,simonp820,Needs to be able to upload using data plan,,,,en,us
App Store,31adcef8-cd02-4ba3-8eee-674452b4f442,2013-07-20 08:51:31,"I have tried to contact support, with no reply... Please fix this.

When you launch Dropbox it displays the splash screen and then crashes out.",1,CryptoGuyUK,Latest version wont load/open,,,,en,us
App Store,99362532-4cc9-494c-a5f2-522ee1247b87,2012-06-15 21:50:57,"Downloaded and been using for months then they update it and I put my password in and it crashes instantly - smooth move guys, real clever",2,Ch3micalblonde,Asif,,,,en,us
App Store,44ec5f93-6896-4cb3-a996-35b805046030,2012-06-15 09:35:38,Please DO NOT UPDATE!!! They released it with a serious floor and now whenever I enter my pin it just closes rendering the app useless. Come on drop box at least test the update before releasing.,2,Mfurie2540,Serious flaw,,,,en,us
App Store,9a81b669-c685-4f3d-9c66-4b151c31415d,2012-06-15 08:19:53,Crashes as soon as password is entered following upgrade. Poor showing from the developers not to test this release properly.,1,Rforey,No longer works since upgrade,,,,en,us
