,date,review,rating,isEdited,title,userName,developerResponse
2335,2013-07-20 08:51:31,"I have tried to contact support, with no reply... Please fix this.

When you launch Dropbox it displays the splash screen and then crashes out.",1,False,Latest version wont load/open,CryptoGuyUK,
2336,2012-06-15 09:35:38,Please DO NOT UPDATE!!! They released it with a serious floor and now whenever I enter my pin it just closes rendering the app useless. Come on drop box at least test the update before releasing.,2,False,Serious flaw,Mfurie2540,
2337,2012-06-15 08:19:53,Crashes as soon as password is entered following upgrade. Poor showing from the developers not to test this release properly.,1,False,No longer works since upgrade,Rforey,
2338,2012-06-14 22:55:28,Just installed the 1.5 update and just keeps crashing after I enter the password. Hopefully something that will be sorted quickly please as I use this everyday for work!,1,False,1.5 update just crashing,Rich63go,
2339,2012-05-19 23:28:54,Downloaded this app as a mate had sent a link to view some holiday photos 6using Dropbox so everyone could view them. Done exactly what was asked but still can't get photos. Completely useless app. Don't bother.,1,False,Useless,Appo12345,
2340,2010-09-27 05:09:15,"Think this app is great, a must for any iPad user",5,False,Excellent!,Highttdc,
2341,2010-07-01 22:58:31,"Probably the most usefull app you'll ever have

Need I say more!?!?!?",5,False,Brilliant!!!!!!!,Grumpymonkey84,
2342,2017-05-09 12:37:44,Best App! Easy to use and has a ton of automatic features,5,False,Amazing!,Ishereally,
2343,2017-10-11 07:38:55,"The app boasts “an expressive new look”, but as it no longer keeps up with changes made on my other devices it can be as expressive as it likes. Will delete, thank goodness for iOS Files",1,False,No longer syncs,David Edge,
2344,2016-03-06 17:06:09,I use this app all the time and it works really well. :),5,False,Great App,JNYKD,
2345,2016-08-09 08:14:26,"Been using this on both phone and my Mac for well over 5years now, and it's got to the point of being useable on both. Don't waste your time, look elsewhere.",1,False,Gets worse and worse,Cno230,
2346,2016-07-21 15:05:24,"Since pressing update on this app, I have not been able to open it. It still says initialising. I can't delete either. Not happy.",2,False,Update -,Shonzie B,
2347,2016-07-18 12:23:06,"Dropbox now will not work at all, it is greyed out and says ""waiting"". I can't use it and can't delete it. I now have photos for clients which I cannot share. Please fix it.",1,False,Broken since update.,Forrrest Grump,
2348,2016-05-09 06:47:00,Dropbox has taken a step back in terms of reliability with the inclusion of a very buggy and frustratingly slow upload feature. Hopefully to be sorted very soon.,1,False,A backward step for Dropbox,PCT123xyz,
2349,2013-12-27 10:28:47,I really like dropbox. It syncs easily on all my Apple products and my PC.,5,False,Great,aileanmohr,
2350,2015-10-02 15:24:46,Crashes every time I open it. Great app but rubbish update.,3,False,Why update when it was working,Weenzbeenz,
2351,2015-04-25 19:41:48,"Please fix it - unusable on iPhone 6 / iOS 8, and has been through multiple version now. Whoever is designing / testing this needs some serious help or probably just firing now",1,False,Just doesn't work,Dumb Barton,
2352,2015-01-02 21:52:26,Couldn't give it 5 stars as it crashes when you try to edit an excel spreadsheet.,3,False,Excel Editing,shadyshaun...,
2353,2014-11-16 08:30:41,"Since I updated to iOS 8 this app has been awful. I have updated the app, reinstalled the app but still crashes. What a shame at I loved the app before. Now I will have to seek out a new storage system.",1,False,Ios8 issues,christopher miller,
2354,2014-10-31 21:46:13,Absolutely useless. Crashes despite the new update. I'm absolutely sick of this! Google drive is treating me very well so far. I was planning on buying extra storage on Dropbox but not anymore. Adios Dropbox and hello Google drive!,1,False,Moving to Google drive!,Seekereth,
2355,2014-03-18 15:26:17,"This never happened to me, before the recent update! Seriously annoying",1,False,The app shuts down after a couple of minutes reading,Orihsalas,
2356,2013-12-10 16:23:44,Great app really helpful really simple but excellent :),5,False,Does exactly what it says on the app,Ameliastarbrook ,
2357,2012-07-08 08:51:38,Kept on complaining this during camera uploading. Useless feature if requires constant intervening.,2,False,"""iPhone has paused uploading""",bokertov,
2358,2013-11-18 09:52:06,"This app is very frustrating. When I select multiple photo's to upload and save, the app shuts down. 
I'm going to look for something else which does the job.",1,False,Shuts down spontaneously on iPad.,Davy Gee,
2359,2012-07-06 03:40:43,It should better if we can save file on the phone from the drive. And thats most wanted by all user...,2,False,Nothing exception,Porobasi,
2360,2012-02-17 14:04:20,Does what it claims no more no less exactly what I wanted,5,False,Dogs do da's,bigdaddyborder,
2361,2012-06-16 04:06:07,Still broke on iPhone 4 just hangs. Please roll back to a stable version couldn't care less about a photo sharing function,1,False,Still broken after update,SuperfoxUK,
2362,2012-06-15 21:30:20,Latest version crashes after putting pin number in. Can no longer access dropbox from my iPhone. Upgrade with caution!,1,False,Crashes here too!,paul92uk,
2363,2012-06-15 11:51:00,"Can't get past the login screen. Crashes as soon as I enter my pin. Your updates are supposed to fix bugs, Dropbox, not create them. Terrible. 

Switching to Google Drive.",1,False,Keeps crashing,Waseem Ilyas,
2364,2012-06-14 22:08:52,"After recent update, the App just crashes on startup on iPhone 4S. Restarting phone doesn't do anything to make app from crashing immediately after keying in pin. Please fix!!",1,False,Crash on start (1.5),jawahar,
2365,2011-10-22 08:44:10,"2gb of free storage, how amazing! Comes in very handy going between home and university",5,False,Very Handy,Mikey140892,
2366,2010-11-10 22:02:36,"Very handy and simple, thank you",5,False,Awesome,Fieldy86,
2367,2010-01-24 02:03:04,It's just awesome!,5,False,One of the best apps/services I've used,Dantejoyce,
2368,2009-09-30 18:40:03,"Simple, and simply a brilliant app.",5,False,Another killer app for the iPhone,Reviewer1969,
2369,2016-09-07 23:20:20,All round great.,5,False,Greater way to backup stuff,Soundcode024,
2370,2017-01-31 07:31:28,I can't even connect although everything works perfectly well on the internet. This app is the worst and fails to fulfill the most basic function: letting you login.,1,False,Worst app ever,Polodu740000,
2371,2017-01-27 20:18:59,"With only a few photos to download to my phone, I was disappointed to be told I had to download the app, which failed to work in the slightest. What a glorious waste of my time, thanks Dropbox.",1,False,What a colossal waste of time,JCS8793,
2372,2017-01-26 04:11:18,No more auto upload after this upgrade! Nothing mentioned in change log of course!!! I need no Windows 10 just to auto send my photos! Stick it Dropbox!!!,1,False,Good...,Rafal S.,
2373,2016-10-09 13:21:17,Really gd app not sure how to get more storage but other than that happy 👍🏻,4,False,Dropbox,Wrightoff16,
2374,2016-05-20 19:41:13,Such a great free app. All my photos are backed up automatically!,5,False,Love Dropbox!,Scarlettina3,
2375,2015-10-03 16:27:48,I've have the same problem as the other reviewer. It won't completely update and gets stuck at about 99%.  Sort it out!,1,False,Gets stuck updating,RealMichaelO,
2376,2015-08-26 01:54:51,"Used to work perfectly, and now suddenly doesn't work any more. Nothing loads. Completely useless! I hope the App makers sort it out! Until then, DO NOT DOWNLOAD, or they'll never fix it.",1,False,It used to be great...,AbFab82,
2377,2014-12-21 20:45:53,Has completely stopped working on both iPad and iPhone. Unpardonable given how long the problem has been plaguing the app and how little Dropbox has done to address it.,1,False,Stopped working,CLHS,
2378,2014-11-17 09:22:51,Was a good app now won't open at all. Crashes every time. Pity there is not the option to reinstall a previously know good version. I was too hasty to update.,1,False,Version 3.5.2 crashes every time. Won't open,FredP891,
2379,2014-10-20 23:31:17,Last 2 updates are still causing the app to hang and crash. It's absolutely frustrating as developer is clearly taking my money but not doing their jobs!,1,False,Crash & Hang! Can not enter app!,Manc24,
2380,2013-11-30 02:50:46,I was very pleased with this app and it is very helpful and useful on the go. :),5,False,Fast &amp; effective,Lionpops ,
2381,2011-06-17 08:28:23,"I use this on my iPod, iPhone, Galaxy Tab and the PC too. Great app.",5,False,Killer app!,Geepeekay65,
2382,2013-11-22 19:28:13,"This new blinding white look is hideous, and you still can't rename files in the app.  For goodness sakes, listen to your users.

I'm finding myself using Skydrive or Google Drive more and more now.",1,False,Still can't rename files?,shotts56,
2383,2013-08-10 22:04:36,"This app is full of bugs and no videos will play. Rather poor for a version released to the public, especially when some of them pay for it.",1,False,Not very good,Brandon Williams,
2384,2013-02-21 22:38:28,The latest update for iPad is worthless!! Doesn't work properly and continually gives error message. Come on Dropbox... Thought you were better than that!!!,1,False,No Good,Stu Thommo,
2385,2012-06-20 05:26:54,Last two updates causes non-functionality. It doesn't work! You key in your pin and get a black screen!!! Please fix ASAP!,1,False,Last two updates causes non-functionality,Ash Parmar,
2386,2012-06-17 23:45:51,"It's stuck on ""location access is needed"" telling me to enable it when its already enabled! And I don't have Restrictions on either! Authorise button didn't do anything. 

App is broken.",1,False,Camera Uploads doesn't work,GadgetLoverMan,
2387,2012-06-15 18:55:05,...which is a shame but I have faith the peeps at Drop Box are working on it.,3,False,Latest update crashes after entering PIN...,Coffee_Ninja,
2388,2011-11-05 22:51:01,No point in me having this app. It crashes every time I use it. Very annoying and a waste of my time (waiting for my phone to turn back on again). Goodbye Dropbox!!!!,1,False,Crashes everytime!!!!!!,Fitzk0,
2389,2009-11-16 19:11:58,"I all ways loose my memory sticks . My first one was 250GB 2ND 500MB 3RD 1GB Drpbox2GB 50GB 100GB 5GB 56GB 106GB WOW amazing. Tust me, i all wy loose m memory stiick and it is enoying",5,False,250MB what next... 2GB+,jacandrew,
2390,2009-10-26 23:52:04,"One of the best free apps you will find on the app store, nice job",5,False,Top banana ,Painkiller53,
